X	Y
5,540605813755821	-0,9802748211035168
4,272974002213223	-2,376211357413048
4,700817652331379	1,3654736773150806
0,2099049340451371	-5,703952164446087
0,15573114400755728	-2,7044214547823886
4,260960657424173	2,8761258805263283
-4,870661291249311	-0,24560876325253744
-1,8951385537626928	-3,2374056568425233
-0,30109021361794497	-2,2114913899470467
0,9029397264695951	-5,585605662782227
-5,493279213860797	3,5659888573218312
4,041150769444966	2,359813585970893
3,1496499170712235	-1,8983571405558237
-0,30373836001141186	-3,0662339094848394
1,9092414554694939	0,29483472313741066
4,8616621411128005	-0,0006651317532171408
-7,227579365199572	0,513548847179836
-0,11916065341201953	-5,3042188734772555
1,574550322713922	-6,050245152997958
1,5856311921956265	-4,658489258695868
-0,2821040693393462	-4,046686392893887
-1,494006201213891	-3,8757041112663004
-6,257524032469286	-0,8995920675917559
4,505542973383372	2,038199641413389
5,291926111146836	0,29394965856446065
4,992429195488383	-0,8694909351503801
2,1133024878458535	4,913145362887608
-0,5069823067318739	-1,5710564875628534
2,6206368955096924	0,13124983910314603
-4,830311234566603	4,895182538287966
0,6061570181676426	-5,494709424031441
0,05351149468402916	-0,8633596307115425
-1,3446866634921255	-2,313987391147996
6,538800573463724	1,9229604820859556
3,9649963894701425	-1,2407926259279818
4,779187697481501	1,4485466470146733
-1,0732600558169931	-0,9171522080946222
-6,452671583048725	4,69144636933318
0,34072670943964134	-4,321933130480583
6,1546410184169416	-0,9708093253372285
0,3813528025890962	-6,168133913823946
-5,791325123092637	0,0724478185124462
-6,209989839131291	6,22146539137001
0,6345408306752431	-0,7088498902562881
1,7868459029171109	-5,227531454065483
1,4316536241637932	-5,683994709439859
-3,263097335197901	6,005787313058557
-1,1719395303829794	-4,130016562188413
-7,0605717538992625	1,7460430071899717
-0,38357792422861214	-1,6333245477402285
1,0146191055365859	-0,6444956008268541
3,348246783141575	-2,52956219411113
0,29827975503040527	-5,5325487767321855
0,8278983073013924	-5,44763725043169
4,666787351302325	-2,4209131565050477
0,6369161086431623	-5,3016707487862265
-1,1102135666515371	-0,21932087116790555
2,905385841226413	3,186523938715626
1,1446614493376264	-0,32881583291673167
-0,617311493171329	-0,6091250630875802
6,174721682351041	-1,063602249368385
-6,87535933330437	2,811375172949366
1,3402412156481434	-4,586891016124037
6,517146377873325	1,091848487517183
0,044819028325453925	-2,951789054183611
-0,30101434922727277	-3,0477837023930316
1,387367624928646	-4,6932049451440605
1,7322160281657615	3,899652784747159
1,0455988348178595	5,109901098576229
4,110292367378607	4,482022937182509
-0,6393610592007102	-5,760248866526943
-0,9223576688046617	-0,6444911717628456
5,047951788562786	-1,3926774603119862
0,5070239813736357	-4,969545535683674
-1,8599447741907529	-3,6141624140228488
0,8355693194328033	-6,662595590457933
-6,256251142819448	-0,7341510912332261
4,801959966778833	2,0239192798652494
-0,3726087999049903	-1,180555250312454
3,4463863961632124	4,430120970371442
-0,3835337607523046	-0,6551432640283035
2,910808893687042	0,8748028995063901
0,8688514372752345	-4,570971276857305
0,1630574639249902	-6,398318787368064
1,3986129907464864	-0,28612409802295513
-1,025210600465333	-0,656749709099028
3,3424781341846277	3,124080790488537
1,249527413277985	-5,785559662799935
-7,1935545978249404	2,679579428486009
1,9739677359603698	3,646154500564374
1,3105008322069578	0,6172952616944745
3,955461191757702	-1,841425665989084
5,145979240983214	0,14556054537158836
6,104998004554456	-0,40368119889894194
4,468978847278015	0,6172260821301657
0,22804307708283478	0,9269686347798687
-0,2584953077800689	-4,057861982675069
-6,720473930705504	1,8709717680621516
6,528162711125118	0,7977473671742825
-0,1154840724170505	-1,7473761333788227
2,7187334492912134	1,3709892268109138
2,6281429956322753	1,1209933448495617
4,522027532604359	-2,5627727265452944
-1,922585877341076	-2,183791721147299
-5,338471716022421	3,928020420813516
-0,9382931086625592	-5,0990190171039025
0,7920990613800687	-4,469603442458041
2,6559822525576635	1,385210748179862
4,96071428150529	1,0780829216513808
4,878676561954956	2,0971330390151004
-0,03830881361096772	-3,928181605248062
0,6464880330828009	0,8278761086793747
3,1068497026443156	3,042611534982367
-5,280820813168952	4,607464112489158
-4,156748578127784	-1,1198623222737152
0,6970871652397748	-1,0691277313920748
1,5711520036043631	-6,310038448097513
-0,18872618864118396	-4,172831190200672
2,127143036647146	0,8971790748462722
4,2475035550848235	-1,8591826397299718
5,740179899074069	2,1941243713797567
-0,5745954712066541	-1,4531563269594212
0,1356986590109006	-0,6122674097410874
4,099950431924144	-1,5640570384569932
-5,402064091989834	-1,290312820299393
-0,15592760870687083	-4,816209238165183
-5,899208829474243	-1,2271212350461025
-6,062183454342572	0,9085240627602733
3,8663280543182514	4,265977579041199
-0,732989900724168	-3,403562862883139
0,3967258102885003	-0,9768178923867901
4,920615448372761	-1,044558209452339
0,15873783238898653	-1,6614617318717504
1,1541311624742172	-5,366320360412702
0,6599682831208709	0,9611315984265718
3,1000929607142664	3,304442643560628
0,739359016386723	-4,914010648351304
-1,5886534212413568	-1,4511631277422627
2,204600498179408	4,053947762846294
-6,4746809712286995	3,3639672975577555
-4,362549287433348	-1,702401843834588
4,2562015906826165	-0,9349577016237902
0,10295559844995683	-5,1687102718552875
-0,925545206185733	0,16599492475618538
-5,803616685319016	2,2838279433355324
-1,2330757332721465	-1,4872993423768348
-4,365318193940454	-1,9835589725116662
-5,406947591710995	-0,019384331251725673
3,1176005299544594	5,301306666463684
5,418107743655838	-1,9989200499538837
0,3339656966457589	-0,4756132534476132
-7,822615134308852	2,876679601406453
-6,73235517642023	-0,055167419082943425
-4,983151989140391	6,353537933136198
-6,465633399734697	2,966176892399769
4,882285662286588	1,2610258322931933
-0,32710974263247694	-3,63797420954983
0,07743468594872915	-0,663501843329618
-1,4105252098172247	-1,9008356829385673
5,89576020160133	1,9902067756245392
1,111554673706285	1,6945815894042147
5,421827429166199	-0,44720605655228374
5,052486770780662	1,014427868100753
5,243566315725893	0,07322794811181021
1,7371535229803818	0,8490207865431172
4,255520477593923	2,771233317727114
-1,5939895897669425	-4,540565078554539
-3,3595907010727704	5,617575317442521
4,908058238355195	1,8508013502455922
-6,249426652782409	3,182312447272319
-3,9543323264243657	4,8535663569927285
-0,29700323863543954	0,03063562170006806
0,28503536542431585	-4,646983433511851
3,2006718842771402	3,380715600461554
3,9214045714555894	-2,1563887089667624
-0,5918545795488281	-1,9462580279946007
4,801094535101118	1,2323114100765689
4,035908273134242	-0,49949729716849744
1,73369750670276	-0,17002040502996296
1,4814487622714196	-6,2992706448270415
7,37710374618524	-5,041558639619396
4,940766524877711	0,9532697990476261
-1,7881120966806252	-2,4927098979609177
0,4710425717262172	-4,39179356524852
-0,5220689484330814	-4,144631201992535
0,208254761201081	-0,6251312342755535
4,571495065926851	-2,0384854251143483
3,820185068783683	-1,0788353957009393
2,285450929012468	4,267450971100075
-0,5801328589851602	-4,027289514847771
5,054438747438692	2,2128015595886206
-3,0673317811189316	5,719827919192459
-4,129045920890728	-1,0536903770655002
-0,06986216247566546	-2,8814768768397014
0,8786171138436707	-4,7471110884166965
-4,775488960674662	5,2216527052936765
-0,7418904716840111	-5,617976810708525
-5,271500687925052	5,0233786326022996
4,246437577774413	3,6895525536730993
1,1689222849961387	-5,275180670685206
4,037419354627771	-1,2563886629105916
-0,715880077268995	-2,510924083189376
-4,7086174875089135	-1,6531332284922713
-7,201359061092576	0,026503289877817693
0,8313568917683436	-6,262376848759029
-1,4891791829501178	-4,422173732144736
-4,929759486127928	4,091005959933497
3,9735878260552613	-0,8257038367915226
3,442599407818956	-1,7409798192980213
0,22089880198427414	-4,424609068893524
5,255228005002316	1,2405242100026896
-1,7324846551587774	-1,3140434433184671
6,01434735404716	1,1041125513305738
-4,218910504870237	-0,20303943167914884
2,142187764883226	1,2283505671764487
0,08524779055559595	-1,4849254243044676
-5,043115956663845	-1,4452916774374267
-6,5947654989989575	1,9913124297637048
5,248500276271167	0,05879113988129847
6,478132954119065	-0,4057775317729886
-4,799798614461598	5,746618383922673
4,873446076015705	3,1754058382039925
-0,7577632842304052	-1,4971397146898162
0,17228961263329534	-1,524280889953682
0,27953612967972763	-4,288470732158849
1,781876701157059	4,058753864733018
-5,973217954758405	5,582519302736673
-0,9302904257545785	-1,4081261617623646
0,018818562375614523	-4,84410742672628
-5,068477939498645	6,034759094723329
4,880325709766925	0,2744258567087813
5,981103327098518	1,6534696767561734
2,1401865750928177	1,5758827931819521
5,807433781352094	3,116936397486357
3,499911577244556	3,7090666297099544
5,8975285190992315	-0,7945790843218101
5,043303351504088	-1,5260653242821567
3,165877297287672	-1,8041385499131453
0,3351088502549042	-0,23265035711260795
1,6614309158173437	-5,7176461874619475
1,1917298962560947	5,236763055739009
0,01474848786609817	-3,2546391908063192
5,2478563152719415	2,6933141770917914
4,2204501790915305	2,0935456161112267
-4,284256382470911	6,394375051862991
-1,381941903145087	-1,635880784437731
1,1096662142249727	-4,708459795493317
-0,07894474818163832	-3,5939339104502377
1,2261619601809706	0,8065953739372262
-6,59346711443488	0,7346813560058201
1,799215009589409	1,2364526367354443
-3,6492553020330822	6,275572368066504
1,3855318258801188	-0,3466843711127172
0,6835595350408141	-5,628064148011277
-4,627424763554408	4,547734307486398
2,9392813310639823	0,05425322147801248
-0,882628433389395	-1,3699407412317828
-0,4093015572896519	-0,7289205179539606
0,5216277834054541	-4,174202664993163
-6,3304123873296625	2,4619093319717718
0,5975254529318272	-4,755582252668601
-4,232283169730704	-0,8094624237812664
3,993540003564558	4,614097003547392
4,322219666841397	-0,05636274526600593
-4,354680600502794	5,300085584362781
-1,5001696817096484	-3,6811040880922885
2,097645425611514	5,419485559485149
-0,04700138765164619	-1,9501127183716895
-5,228201717467025	-0,6599667280601249
-5,702700115988824	3,7141744525191647
1,3470903140637627	-6,231437134423962
4,895037666999429	0,4349417168883183
-0,46558945675810204	-3,618222815240528
5,264185233002543	1,7410170062022547
4,688489953849881	-1,6099071477020592
-3,7944440597217453	5,916071560868932
6,033731723271922	-1,0446681423059119
-6,777586029519784	5,2134995815096605
-3,352826502621209	5,930243143937491
-5,753668555283035	4,504424372714794
4,995079816367185	1,390361002590753
0,5012210354067939	-1,1396208054937038
0,1151862503624086	-2,552674567153659
1,3155358157715646	0,6596891128274756
5,553759216027856	2,5326794126635996
-0,9171442998216968	0,18835551255097105
4,733496682903143	1,914627060558443
-5,168292146670422	-0,5586236082896963
1,9095805880471064	4,740361147717893
-6,343048017116677	3,363620735025431
5,450011927140247	0,6175215398232059
2,7227940992849984	4,111624960866871
-0,08434399869208331	-2,134649680759566
4,747659413360894	-0,707592464121642
-6,452316781605894	3,4933615601401
0,9368932739271623	0,7896030249309614
6,110745705834171	1,6348586274282446
2,492280523313238	0,028386960224705327
-0,9255371232248875	-1,7699074444952867
-6,0429556117228005	1,1475946689545482
4,428629680409458	2,0194023368306793
2,3595514577277363	-0,17218687172936642
-3,5740417589494875	5,380226331457672
-4,8577452672974655	6,285680625600273
4,924065105158177	2,9965709156902536
