X	Y
2,1255100442602943	-1,503291207861531
2,0130037701568035	-1,562281966941201
-2,7568708633187264	-0,906518894549385
2,2211964788971708	-1,7705004854227593
1,5693783875244809	-0,9099194566969733
-0,3304515829070973	-4,032105126581088
2,8024188883794516	-2,6461008056375963
-2,2296502134660767	-2,0972190966969686
-1,6980749301885116	-1,328602180195952
-0,3485644370311701	-4,54875680412073
-2,234037373835506	-0,9677121640929831
-1,4369434661693665	-0,75626734414428
-2,207645144420078	-3,7621919972522333
-2,150416985368681	-0,8868120340171362
3,806023043675471	-3,0040996500757116
-1,8996462566428298	-3,725559842233574
3,2227427760320126	-2,741209897020071
1,768650182375766	-4,443891428824484
2,6106823447918925	-4,055165703185979
-1,0379636889128794	0,043549182477862214
-1,6142715630253834	-2,9089530992029298
-1,7762208999382811	-0,9307463263474882
-1,8379452136019037	-1,2182310416733313
2,0348411869024012	-4,554341731178844
0,9610866471425914	-0,4286141720900445
-1,4234870921688845	0,29837755672232724
3,773207273584162	-3,3983085096778307
2,4265974298958	-2,18871474952295
3,0057622245320847	-1,3640326926339021
-1,750007893227617	-3,931049394880242
2,211836750054161	-0,4614183050286944
2,1827902017834924	-4,764057849071244
-1,5350969453647734	-4,5389888594590335
2,0916038574112896	-4,011793557218592
-2,025301637739509	-1,7548224785155166
2,651894918515074	-0,7010175528234668
-1,1319928800228232	0,08732134379162959
3,7031991042117465	-3,421190563895448
-4,215161088193712	4,776173390850433
-1,9493709067244775	-1,114760043347975
-0,5421833932990157	0,35357398615887536
-2,3269737307870986	-2,5295155013042496
2,109719864140108	-1,532914957431461
1,7714497035108638	-0,18999111148971215
-0,6286588212677837	-0,7295443919391262
0,23798664521963997	-0,4962103441514656
3,5120944122350477	-2,0234477533723356
-0,4109896158909703	-0,6672911721332533
-1,2686377878333726	-4,63114408258641
2,360898468576866	-3,417962295163757
2,923598178550754	-3,9762975080958216
-2,8517215867246954	-3,36645069999628
3,4248751958086	-1,1148233572407251
4,457880730253569	-0,5238648825732586
2,713590080832372	-3,6100282461890107
2,7121058326899514	-5,0150559720786845
-1,5422384355697456	-1,4747143505527753
2,196247121061056	-4,812894869657138
2,074587884045081	-5,103914958207286
-0,6871020808937048	-0,686330439562516
1,9721229096421808	-0,14026298989540198
-1,9840141113105254	-0,26483621799186485
1,618643195836679	-4,144424968366592
-2,5662634470869983	-2,0171253713732518
2,0901068552828193	-1,2803926560233743
2,480630402578024	-2,345709099303723
-2,802633646778792	-3,0720789660371564
-0,7030702976714642	-0,31143426267161134
3,739181218716287	-2,8104225916541656
2,5254546479796316	-4,685095602635168
-0,42228182746581305	-0,5426311298834439
-1,1423619832682321	-0,9853051856586408
-0,9628860894024134	-0,437555275098648
-2,319750890394959	-1,5058623664946618
1,3797606897344106	-1,008654156092552
-1,3789393798999485	0,05920119871237395
3,323399515311639	-2,7497437507355222
1,1315806768601602	-0,6057729179318065
-0,47823794507840994	-0,4777880487414492
-2,144069954479598	-0,8554674966745963
-1,672218594453006	-2,74377423487526
3,356227392302867	-3,7412640547692266
-2,5413420607708646	-0,772854984110162
3,0537690652952794	-0,805324272326766
1,453016589135266	-0,3228750773422915
3,0201214420695353	-1,5287242719413237
3,0856720621926055	-4,608360801236391
0,7044547720531591	-1,1713412977091284
1,6034076667739854	-0,37301183469507704
-0,42843126988064634	-0,6778905668718738
