X	Y	Brightness
-3,1866532216455097	3,607462619751267	0,22090589275644756
-0,47374233806244403	-1,5911370456912965	0,6981033079684602
-2,008667631596162	-2,5597124675155882	0,32915264716586523
3,0883528863256653	-1,7655441906161393	0,4463284998451348
-2,9305466797403845	-2,689283042031035	0,15838927721240703
-2,7023923153813305	-4,690269759945753	0,11731609789729036
3,521511649814696	-1,5084244979108834	0,08926134702818334
1,152519080071659	-2,568738137642834	0,16310457706488812
-3,956272432800982	3,6440313687126054	0,5342251542415729
-2,2896303956242847	3,7059906267804905	0,5079916276765875
-1,9023616568001391	3,4290929569274207	0,4893200305542438
-1,0008012777044297	-1,5174886133287777	0,8978915072460021
-4,034466971446253	3,1956404007909436	0,5497221065146336
-2,701014799362556	-3,4818624998288583	0,48351045538190673
3,1647284024761406	-0,42950910763991457	0,8320220520772227
-3,3197921714332375	3,693060740995306	0,007373062014083165
3,708284953723125	-1,4067339561024377	0,9075558484175393
2,8672964803202854	-2,1554202595960685	0,2226463216505381
-2,373809356270664	-2,305263392482802	0,759156964933563
3,5523453573910717	-0,5529482225292832	0,08200570274143382
-3,538481813173875	3,7013508828468966	0,16281289314054237
-3,8025653824193086	2,761745961150024	0,7300888637618005
3,5070797003601397	-0,10871763822534275	0,5676376037629443
-0,9232615091638895	-2,123971389084682	0,22318306678144884
-3,2122233899562325	-3,391058239327417	0,5399709772411373
-0,6146255891972824	-1,8139643275481139	0,9436094521696355
-3,2483537923185977	3,9194916013930534	0,2668165939013004
2,3295327072085814	-2,7937492502551207	0,5142588951528749
-0,8803553550227472	3,1115522147385257	0,9611549878482655
-1,8447793514843231	-4,343271034442505	0,21735423416328314
2,560046784179981	-2,3145961504858508	0,08366962462301852
1,5084770356900927	-2,9066916742993034	0,10551840524656386
-2,7999259940479737	-4,037384166832173	0,28470287339598266
-2,1509635561363636	-3,9551430961673644	0,0967082163711811
-3,6337823473893147	3,81504691553157	0,4155182493132066
-2,2846836009518547	-4,861042700955819	0,19768181147280972
-1,1764125639333138	-1,5585963372199578	0,9947792151893963
1,7182230873810531	-3,279178317975519	0,7187245237378709
-3,014522067823475	-3,4566334957520106	0,7581433370883295
-2,591023711826402	-2,0489448402678976	0,4044403852746067
2,6089825286540584	-3,22431888815737	0,039471166259300694
-1,4265693834446864	-1,9399652630440531	0,45988682286120175
-1,1591345003274895	-2,058057140857745	0,14316630264458885
-2,5241467002384494	-2,569896056574688	0,8878715296545708
2,0492792541297615	-3,1857395353243243	0,21215033739574152
-2,161482015003368	-4,81183470846467	0,8464253237152777
-2,771626325195694	-3,2733196556308686	0,6101602285061907
-1,673650695103864	3,804698988619084	0,7442287628063041
-3,30998957593898	3,561281897192905	0,3032350438161251
-2,640202380356744	-2,3384356507275768	0,44905764602981424
-2,3545456660191864	3,6281239930825273	0,21162114999711723
-3,130769776805653	3,498266170381801	0,2532561125616559
-2,1972050098898275	-3,9303438740978787	0,7096016487129468
-1,8608721829497064	4,297668139951844	0,3641818478173886
3,938253193580135	-1,0215482431295686	0,3689415345000905
-1,3256226757930651	-1,509922903573623	0,8077820243862576
3,237971225361327	-2,263707574294071	0,00522088954181088
-1,3138038126495235	2,830360970831861	0,024193992263597197
2,9806521945439757	-0,5352210100468757	0,42706662111239335
-1,9468843243532312	-4,366064638756248	0,345460011819855
2,140197927169276	-2,576849924265933	0,3675953906754936
1,9326608433085657	-3,213500092916602	0,6073177559289619
3,3248418105080937	-0,5324695795446128	0,2131594035235802
2,4121532678919704	-3,2659582179260154	0,3457010390905444
-3,941243384770754	3,7998569289935675	0,7400247364140407
-1,2622291827029846	2,8288650094713046	0,006392918028228167
-1,814219870173344	3,9826635314454206	0,33774871279141916
-3,2654222654898084	4,351753654961971	0,12811848127449788
3,454279720558909	-2,6971641286412495	0,865504264002881
-1,904108133840785	-1,9794486686230428	0,47194360153368464
2,36459762154715	-2,834187211663618	0,26811724154963357
-1,0939334206603561	3,6801217427941335	0,8604926150355727
2,421277950754419	-2,5391333062985377	0,05310437185530548
