X	Y	Brightness
3,38731411225465	1,3222340384727302	0,44301906009820113
3,6247001531604877	0,43728229081506353	0,49380976019149714
3,4370945978038536	0,43672314179382954	0,05919783255025646
-2,2398090327243723	-1,21924765198025	0,6010296338322633
3,5423709852101535	2,2760811038330204	0,5173743916380551
2,532747764364046	0,5695210230684173	0,06737738475282673
-1,2940268344504284	-0,8194052998609227	0,5225501511725567
-1,7482520738955416	-1,0998214577934387	0,7493427977934813
-1,58218504521034	-0,7369275671536494	0,531363117976526
3,9648264754717215	1,107223323725272	0,11038808366282982
4,014187591759367	2,910208152999121	0,6370172606094916
2,3122788102709846	-0,1700113382818076	0,2711703518426022
3,338270223742769	0,12370040053148967	0,04818963835936607
-2,152752911587247	-0,973605794057097	0,7063127940782339
-1,5701203608747596	-0,7622429578361557	0,46563079273353036
-1,2085116919534065	0,44550393487683276	0,8289230798800596
3,4563787505559143	1,9277024262616684	0,06946906037144818
3,254927822872176	2,6533848580740136	0,4877526341615315
3,2852002143230425	2,659306615507727	0,7901316910301773
1,7201969550273417	0,8636493968173408	0,5455337770547858
4,078595833598662	2,2576020234663923	0,7662175464365668
-1,428774950870604	1,5408358624029126	0,37894015536670345
3,2838952147865994	1,3608194986116642	0,0885888692429816
-0,869780245018432	1,5583790053967144	0,4922868615412046
-1,1166550571942309	1,6176972185413412	0,8456846236147615
3,32145061929325	2,3657249713931616	0,6339747746154296
-2,1839660637033926	-1,1123254909005764	0,3935363915179848
-1,5262964142812365	-1,0237896317980673	0,28834794525351815
-1,9464780428792452	-0,8109355658452321	0,026112778146890503
2,4504223877499207	0,4020759817941211	0,4185310478702703
2,084493644357844	0,2239787190628717	0,6222673485957151
3,624348752525929	0,782039984671516	0,8358504738212886
-0,584044790677902	-0,15409514763758086	0,2908790234479902
1,4385269317078802	0,7721392235615858	0,0018717584757008687
4,346315072500024	1,7208298122892771	0,4113443916781241
-0,5891502530747297	-0,28169012504982155	0,7769548380657563
4,010534742966479	2,083563450049132	0,8549603238077693
3,807125801878916	3,1182160669423853	0,30625493889818967
-1,7935459289018612	1,1966191471958494	0,7723354094452594
