3.8473467	7.7682114
-8.2616105	-4.9267418
-8.2415378	-4.553506
-3.1291681	6.6904142
-3.1883023	7.6298743
-8.324565	-4.3925734
-7.8038378	-3.9034956
3.8091789	8.1373827
-7.2981378	-4.1636942
3.9440842	8.2814031
-7.6980364	-4.3072727
-7.9780725	-4.3813787
-8.0829445	-4.4007912
-3.3099443	7.2582719
-8.2632086	-4.8191531
-3.0826833	7.4525265
-3.3430032	7.301447
-6.8195367	-4.1212705
-3.4815937	6.9848981
-8.2412802	-4.2085323
-8.5739277	-4.7571507
-3.1841534	6.9776149
-7.9919695	-4.6941099
-3.0068762	7.3221012
3.896672	8.2220865
-7.5438719	-4.0118959
3.9348878	8.3628067
-3.5306075	6.7883111
-8.0916472	-4.9445049
-7.4590165	-3.9323139
-3.1067906	6.9794203
-7.0615714	-4.311473
-7.736556	-4.4327165
4.124753	8.5415371
-4.0184331	7.0018442
-7.2641513	-4.0272323
-8.1345429	-4.4673971
-6.7804404	-4.2970468
-8.5502315	-5.2057201
-7.823014	-4.6718627
-6.8331953	-4.5145232
-7.8074267	-5.3626235
-7.63339	-4.1959811
-7.7667287	-4.3213225
-7.53872	-4.6821709
-3.225573	7.2243467
-7.0059072	-4.2476437
-7.5888237	-4.5442664
-2.745923	7.3192949
-7.4997739	-3.9550813
3.761136	8.0846763
-7.7029727	-3.4184848
-7.3370586	-5.0180136
-7.6187422	-4.6790017
3.8504914	8.0926611
-8.2008617	-4.1824006
-7.5951646	-3.662832
-7.8664356	-4.563697
-7.1875882	-4.1658817
-3.4066676	7.0770978
3.7882557	8.4728351
-3.7033705	7.1620112
-7.8203969	-4.7955424
-3.2596384	7.3364512
-3.6886278	7.1267413
3.8372397	8.0552751
-7.4039664	-4.3498683
3.9302351	8.072436
-3.8510225	7.4101354
-7.7006234	-3.3126455
-3.7166081	6.8625033
3.9553686	8.1860992
-8.4910946	-4.9307376
3.841359	8.2764104
-7.6738095	-4.2857138
-3.9279723	7.5819937
-7.8608887	-4.6922406
-3.3873191	7.9127904
-7.1139637	-4.6027391
-3.4086497	7.0009944
-7.7348795	-4.2411922
-7.5652324	-4.2767955
-7.6354077	-4.4218597
-6.7957206	-4.5025288
-3.3453169	7.631174
-8.2768435	-4.0153346
-3.2310949	7.3847523
-8.1460313	-4.5312677
-7.0453086	-4.5982307
3.76165	7.8517134
-8.0345481	-4.0805281
-7.0661852	-4.2528282
-7.2947731	-4.6524895
3.6596215	8.2165449
-8.1486024	-4.4784687
3.8538643	7.9491378
-3.5084106	7.1164056
-7.1643653	-4.3401003
3.7271637	8.3478859
-6.7271429	-4.651604
-8.0114904	-4.4431402
-7.6428772	-4.5233198
-8.2227425	-4.5934
4.0574571	8.0000362
-3.7132025	6.7644502
-8.2219072	-4.1900123
3.7261213	8.4521131
-7.7722388	-5.0890956
-9.006771	-5.2386447
-8.0623896	-4.4781972
-7.6315831	-4.3229283
-7.7079186	-4.3302181
3.3948408	7.8132894
-3.2626946	7.1115391
4.1557305	8.1120015
-7.9355458	-4.7128688
-8.1242341	-4.7800164
-8.1284105	-5.5206872
3.8381482	7.6770554
-6.4888181	-4.499489
-3.3708686	7.0392682
-7.7640998	-4.2606589
-7.7565168	-4.0554653
-8.3252102	-5.2698262
-7.4248649	-4.7100717
-3.1334291	7.4095973
-2.7174547	7.6200152
3.8047182	7.7718965
-7.302043	-4.868279
3.5814834	8.2439945
-8.5601819	-4.7585957
-3.5287102	7.5503683
3.7647138	8.6184012
-7.8899284	-4.4783416
-8.9787592	-4.7284719
3.9226531	8.4252444
-6.9040987	-5.0012081
-7.2943763	-4.4270251
-8.1042149	-4.0532811
-8.1845427	-4.6676317
3.8259044	8.2281114
4.0084811	8.3934787
-7.9000115	-4.2616291
-8.189137	-3.9839391
-8.1968877	-4.4210449
-2.7114017	7.5185936
-3.1888053	7.076074
-3.8115291	6.5948433
-6.8854063	-4.2616406
-8.1344951	-4.8405559
3.7520612	8.0188592
3.6256063	8.7008315
-7.031387	-4.5854916
-8.0888278	-4.6312784
-7.7764419	-3.7736981
-8.279698	-4.2217047
-7.1001469	-4.8197528
-6.7881159	-4.218488
-8.3521651	-4.013161
-7.3831615	-4.5003481
-8.3474455	-4.8280244
-8.3104764	-4.0152602
-8.1043037	-5.2105249
-3.6604846	7.2039724
-7.7720929	-3.7056347
-7.4901833	-5.1119894
3.8496113	7.8804859
-8.8251004	-4.8641322
-8.6586098	-4.5787641
-8.2474243	-4.5349697
3.4968109	8.104548
-7.8852956	-4.8766433
3.5566257	7.6174807
3.7522002	8.0541502
-6.515588	-4.407668
-3.3960417	7.9997234
4.1140457	8.34744
-3.2838991	6.8876836
-7.9166579	-5.2065197
-7.2900907	-3.9920378
-8.7912754	-4.0784882
-9.2631696	-5.0190136
-7.4527771	-3.7577464
-3.9666512	7.0481729
3.8352518	8.139871
3.7586018	8.0613159
-7.7677719	-4.2126268
-7.323152	-4.0167354
-8.0379865	-4.6253761
-8.2721786	-4.8414997
3.8710255	7.8973059
-7.455233	-4.7842326
-7.839161	-4.6723808
3.7682445	8.1263886
-7.1250412	-4.0131917
-7.1471873	-4.4018475
3.6027005	7.6381933
3.8895376	8.5731356
3.8511256	8.6799067
-8.4096592	-4.0539847
-6.8004289	-3.4507465
-7.9375171	-4.5089273
-3.8525118	7.6055343
-3.0819337	6.8903721
-7.7685673	-4.5503225
-3.3879957	7.3899396
3.4712471	8.4258537
4.0014974	8.1923691
-7.4979766	-4.885732
-8.1185606	-4.1302433
-7.7378191	-3.7254943
